dataset_idx,visual_cued_base,question_base,ans_orig_base,ans_blank_base,same_orig_blank_base,swap_k_base,swap_same_rate_base,mdi_orig_base,aei_t_orig_base,aei_o_orig_base,at_orig_base,ao_orig_base,mdi_blank_base,aei_t_blank_base,aei_o_blank_base,at_blank_base,ao_blank_base,effrank_text_orig_base,effrank_image_orig_base,cka_ti_orig_base,effrank_text_blank_base,effrank_image_blank_base,cka_ti_blank_base,visual_cued_reg,question_reg,ans_orig_reg,ans_blank_reg,same_orig_blank_reg,swap_k_reg,swap_same_rate_reg,mdi_orig_reg,aei_t_orig_reg,aei_o_orig_reg,at_orig_reg,ao_orig_reg,mdi_blank_reg,aei_t_blank_reg,aei_o_blank_reg,at_blank_reg,ao_blank_reg,effrank_text_orig_reg,effrank_image_orig_reg,cka_ti_orig_reg,effrank_text_blank_reg,effrank_image_blank_reg,cka_ti_blank_reg,dominant_base,dominant_reg,dominance_transition
14,0,What is the expected ratio of offspring with black eyes to offspring with red eyes? Choose the most likely ratio.,a,a,1,4,1.0,133.9509449729855,6.534360759852718,0.0487817444003141,0.9583729114450652,0.0416270885549347,182.126809785322,6.607112498647667,0.0362775392949322,0.9690431664683244,0.0309568335316755,25.473652237088807,11.401244271106854,0.2016088366508484,26.35004729560165,9.9613156289078,0.2459184378385543,0,What is the expected ratio of offspring with black eyes to offspring with red eyes? Choose the most likely ratio.,c,c,1,4,1.0,132.0901440951103,6.530531154417362,0.0494399578345157,0.9578112359812132,0.0421887640187867,172.01799966587444,6.595114604544194,0.0383396773439666,0.9672834753331484,0.0327165246668515,26.631023565197303,11.951008271861804,0.2122552096843719,26.577856617205757,9.97558035903945,0.245305523276329,0,0,none
15,0,Identify the question that Reba and Donald's experiment can best answer.,a,a,1,4,1.0,128.89823112351485,5.380603272155954,0.0417430342158851,0.9657493052587608,0.0342506947412391,146.7039057515606,5.403064126100543,0.036829722415506,0.9697807405821488,0.0302192594178511,31.55087324900127,15.119593674940484,0.2624926269054413,31.010509770219524,9.9613156289078,0.243824690580368,0,Identify the question that Reba and Donald's experiment can best answer.,a,a,1,4,0.75,133.87905538463147,5.387468306160122,0.0402413080274733,0.9669814908492528,0.0330185091507473,142.7913041060236,5.398593911726315,0.0378075818098686,0.9689783944124156,0.0310216055875845,32.20960714829949,15.31486096370166,0.2623491883277893,31.989824310668272,9.97558035903945,0.2316091358661651,0,0,none
16,0,Which term matches the picture?,a,b,0,4,0.25,259.07035348077073,10.371862417829504,0.0400349259514919,0.9636848545699852,0.0363151454300147,268.1096769076381,10.384576939680477,0.0387325704146735,0.9648662038443276,0.0351337961556724,27.630022944653007,12.946451972147567,0.2419700771570205,27.36393204855305,9.95948707546493,0.2053799480199813,0,Which term matches the picture?,b,b,1,4,0.75,248.79203224763552,10.356324988108335,0.0416264335097361,0.9622412193675464,0.0377587806324535,257.14849266374523,10.369048155168402,0.0403231924393477,0.9634233718975366,0.0365766281024634,30.331943695756884,13.077045986943842,0.2593535184860229,30.25610582281018,9.976296272199704,0.2131818532943725,0,0,none
17,1,Does this passage describe the weather or the climate?,b,a,0,4,0.25,253.09531897310632,10.678890215481015,0.0421931557596912,0.9616062279343094,0.0383937720656906,289.7670989995809,10.731031915506128,0.0370333000280395,0.9663014521071868,0.0336985478928132,29.23358005419216,11.277155962008802,0.2500987350940704,27.018199552000844,9.95948707546493,0.1894396841526031,1,Does this passage describe the weather or the climate?,b,a,0,4,0.0,228.7756319544807,10.635482572907362,0.0464887037227089,0.9576974828684356,0.0423025171315645,263.8860027846522,10.695682194566764,0.0405314494959974,0.9631183018804196,0.0368816981195805,30.554443530288367,11.596307090870248,0.2525705695152282,29.852308361263677,9.976296272199704,0.2158812433481216,0,0,none
18,1,Does this passage describe the weather or the climate?,b,a,0,4,0.25,324.50693267237125,10.76988504542114,0.0331884590468661,0.9698000751801028,0.0301999248198971,289.7670989995809,10.731031915506128,0.0370333000280395,0.9663014521071868,0.0336985478928132,28.91678786131816,14.79918645957949,0.2256221175193786,27.018199552000844,9.95948707546493,0.1894396841526031,1,Does this passage describe the weather or the climate?,a,a,1,4,1.0,313.69543434060495,10.75868698460308,0.0342966004819868,0.9687917189926945,0.0312082810073056,263.8860027846522,10.695682194566764,0.0405314494959974,0.9631183018804196,0.0368816981195805,30.8058930105418,14.862054586933816,0.2341606169939041,29.852308361263677,9.976296272199704,0.2158812433481216,0,1,new
19,0,"Is the following statement about our solar system true or false?
The volume of Mars is more than three times as large as Mercury's.",b,b,1,4,1.0,205.52569229949103,8.182693935204071,0.0398134843564,0.9648812144115062,0.0351187855884937,243.5059543125536,8.227762070049412,0.0337887510524223,0.9701955274024574,0.0298044725975425,27.48560818598824,20.068395673543584,0.2443453073501587,28.05823466430889,9.9613156289078,0.1716932356357574,0,"Is the following statement about our solar system true or false?
The volume of Mars is more than three times as large as Mercury's.",b,b,1,4,1.0,219.0106250625607,8.200426007960404,0.037443051019182,0.9669721326385164,0.0330278673614836,249.00546583935372,8.233181634360617,0.0330642606844312,0.9708345878189396,0.0291654121810602,29.60564237416376,20.45493634348456,0.2667531073093414,30.04584152014733,9.97558035903945,0.1800735741853714,0,0,none
20,0,Select the bird below.,b,a,0,4,0.75,232.48966131513663,10.80757010669379,0.0464862396269925,0.9576327942640068,0.0423672057359932,277.35938769922154,10.882155762200332,0.0392348564527454,0.9642416498152192,0.0357583501847806,26.48860927188825,14.004033671167653,0.2103074342012405,25.54341547062005,9.95948707546493,0.2658275067806244,0,Select the bird below.,b,b,1,4,0.75,215.59198062788948,10.771800626831492,0.0499638279469381,0.9544633466812716,0.0455366533187284,276.3362477480911,10.880715199707854,0.0393749111395141,0.9641140050374049,0.0358859949625951,29.87113255385325,14.437887576591816,0.2307290434837341,29.19257745485868,9.976296272199704,0.2563669085502624,0,0,none
21,0,"Which bird's beak is also adapted to crack large, hard nuts?",a,a,1,4,1.0,203.22113920348667,8.55812693178509,0.0421123853814035,0.962624446872591,0.037375553127409,242.73506427469349,8.610515246012532,0.0354728941685506,0.9685171232032588,0.0314828767967413,32.85080536731478,10.284951431643472,0.1857852339744568,32.82676135448309,9.9613156289078,0.2264447510242462,0,"Which bird's beak is also adapted to crack large, hard nuts?",a,a,1,4,1.0,197.90725369809203,8.549547051744542,0.0431997660115424,0.9616593756199562,0.0383406243800438,243.9560694389556,8.611872239806353,0.0353009140523198,0.9686697588688192,0.0313302411311806,35.25493011905227,10.3691371135405,0.1960656940937042,35.4186602752971,9.97558035903945,0.2439853399991989,0,0,none
22,0,"Complete the sentence.
 is what happens when pollen lands on a female cone.",a,a,1,4,0.75,184.0430358229574,8.239636661482065,0.0447701627211164,0.9604484452034308,0.0395515547965691,222.03936414693405,8.295784452743183,0.0373617735963856,0.9669932797676102,0.0330067202323897,29.27260226640467,15.076052924422456,0.2103637456893921,29.07749768480064,9.9613156289078,0.257990688085556,0,"Complete the sentence.
 is what happens when pollen lands on a female cone.",b,b,1,4,1.0,179.63601337207604,8.23164931956564,0.045824048112867,0.959517405348142,0.040482594651858,223.98513730695305,8.29816379754534,0.0370478322683232,0.967270626707739,0.0327293732922609,30.783169557497057,15.057344848489226,0.2255995422601699,30.731163367058635,9.97558035903945,0.2674750983715057,0,0,none
23,1,Which property do these three objects have in common?,a,a,1,4,0.5,223.29251046027557,9.8792844357264,0.0442436892100057,0.9600558542555434,0.0399441457444566,266.85058899494186,9.944121013888466,0.0372647519772832,0.9663565875565592,0.0336434124434406,30.30334135730467,6.903187300099435,0.1770930290222168,29.291864026720148,9.95948707546493,0.1974401026964187,1,Which property do these three objects have in common?,c,c,1,4,0.75,201.41280079899295,9.836601654729694,0.0488380163311788,0.9559079977950484,0.0440920022049514,243.2626531291739,9.911786489496766,0.0407452042555564,0.9632143610482752,0.0367856389517249,31.87600410070124,6.992465964522815,0.1907712817192077,31.736110283477547,9.976296272199704,0.2042912393808365,0,0,none
24,0,Which term matches the picture?,b,b,1,4,0.75,250.4854853353333,11.012305879582192,0.0439638483037835,0.9598681828478932,0.0401318171521066,277.5278304398765,11.055537997970548,0.0398357814437843,0.9636364340544852,0.0363635659455146,27.03537842530565,8.381901440427693,0.1953610777854919,25.701102008679516,9.95948707546493,0.2086063027381897,0,Which term matches the picture?,b,b,1,4,1.0,238.08320779421908,10.989332081341916,0.046157526955199,0.9578657123198184,0.0421342876801816,255.4773593974788,11.020947973438505,0.0431386483695872,0.9606214556879836,0.0393785443120162,29.91182591324327,8.371039181603045,0.2097074836492538,28.81656714875432,9.976296272199704,0.2184023708105087,0,0,none
25,0,Is Chelonoidis nigra made up of many cells?,b,b,1,4,1.0,247.07699425474576,9.917418509201164,0.0401389799123747,0.96376167330795,0.0362383266920499,267.9031713454355,9.945435639472638,0.037123247140098,0.9664843411399742,0.0335156588600258,30.65580370436658,13.538925214700225,0.2247026860713958,28.3562560883157,9.95948707546493,0.2018190622329712,0,Is Chelonoidis nigra made up of many cells?,b,b,1,4,1.0,247.9914984648083,9.918743990892406,0.0399963065358869,0.9638904818735566,0.0361095181264433,270.45028795121766,9.948575931664422,0.036785229577788,0.9667895106006176,0.0332104893993822,33.38788983588594,13.621322559418122,0.2412719130516052,30.865788410418084,9.976296272199704,0.1973632723093032,0,0,none
26,1,Which of these continents does the equator intersect?,c,c,1,4,1.0,212.28036046489208,9.724045173274844,0.0458075591730637,0.9587086790552664,0.0412913209447335,261.56514322210523,9.80029359189992,0.0374678883859463,0.9662261287788652,0.0337738712211347,28.71420173245273,18.523120324985538,0.2157407999038696,29.060503878942225,9.95948707546493,0.1605032086372375,1,Which of these continents does the equator intersect?,c,c,1,4,1.0,225.04015762325383,9.746864743621147,0.043311668666437,0.9609584958499722,0.0390415041500277,266.17672436684444,9.806031504197357,0.0368403042284144,0.9667918384419928,0.0332081615580073,32.324865178760426,19.063160843128816,0.248006984591484,32.3515264495675,9.976296272199704,0.1834507882595062,1,1,keep
27,1,What is the name of the colony shown?,a,a,1,4,1.0,190.96140871613983,9.068338573687743,0.0474878072729744,0.9575264332465322,0.0424735667534678,230.53480595008605,9.13494119452074,0.0396249978690791,0.9645590081170968,0.0354409918829031,26.26677479712596,22.222757927875666,0.2310445308685302,25.584428137542574,9.9613156289078,0.1846422702074051,1,What is the name of the colony shown?,c,c,1,4,0.5,184.65873926405004,9.055211377072158,0.0490375457623145,0.9561403317405386,0.0438596682594614,227.7878706401014,9.131038685749706,0.040085710710104,0.9641469419735716,0.0358530580264284,28.88361085635369,22.499797679296336,0.2515472769737243,28.604110581172478,9.97558035903945,0.1930390894412994,1,0,fixed
28,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,a,a,1,4,1.0,164.85378842853257,7.696446062867351,0.0466864979945784,0.9591315762235908,0.0408684237764091,215.23865777279903,7.770787816303684,0.0361031233734339,0.9683960500560822,0.0316039499439178,26.7806707733249,11.673061313816186,0.1584028452634811,28.94043118042842,9.9613156289078,0.2368270754814148,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,c,b,0,4,0.0,174.15872030424455,7.713288130841213,0.0442888424844106,0.9612304357583276,0.0387695642416725,213.7548978609378,7.769083466593837,0.0363457564918496,0.9681836538916332,0.0318163461083668,28.26346271935093,11.70963242211793,0.1698839366436004,30.14103715216548,9.97558035903945,0.2377636581659317,0,0,none
29,1,Does this passage describe the weather or the climate?,b,b,1,4,1.0,264.53452097307246,10.69664935489712,0.0404357409216393,0.963205392147134,0.0367946078528661,288.94066847412176,10.729997706076816,0.0371356436694816,0.966208324243884,0.033791675756116,29.767533272033297,11.399477533509469,0.2023015469312667,27.106044989811107,9.95948707546493,0.187373861670494,1,Does this passage describe the weather or the climate?,b,b,1,4,1.0,243.3156294662747,10.66243618539793,0.0438214191533299,0.9601245854149796,0.0398754145850205,283.89064965773355,10.723551706284944,0.0377735290655523,0.965627878764995,0.034372121235005,31.959483373830302,11.678898880610063,0.222427636384964,30.30310293721617,9.976296272199704,0.2172040194272995,1,1,keep
30,0,Identify the question that Rob's experiment can best answer.,a,a,1,4,1.0,168.74476879954943,6.590931869969875,0.0390585848489276,0.9666700075955816,0.0333299924044182,180.59924570785253,6.6053829290754695,0.0365748090651536,0.9687894962644024,0.0312105037355977,30.19241899126028,15.18200573355831,0.2887528836727142,30.96759814611475,9.9613156289078,0.2458198964595794,0,Identify the question that Rob's experiment can best answer.,b,b,1,4,1.0,167.43904255430732,6.589219235921369,0.0393529438260148,0.9664188212684672,0.0335811787315326,175.5968298791108,6.599515120666205,0.037583338635496,0.9679288843643769,0.0320711156356232,30.81468586776158,15.243919441513777,0.2975129783153534,31.583921027172217,9.97558035903945,0.2389958649873733,0,0,none
31,1,"Based on the bubble map, what does the quotation ""Vanity, not love, has been my folly"" show?",a,a,1,4,1.0,182.10620848557664,7.572021162181535,0.0415802471818596,0.9637117842776498,0.0362882157223501,216.7968623217133,7.616245981733351,0.0351307943305531,0.9693403976751536,0.0306596023248463,33.79016334898042,15.668857268822425,0.2459257245063781,32.97849915150661,9.9613156289078,0.2147735357284546,1,"Based on the bubble map, what does the quotation ""Vanity, not love, has been my folly"" show?",b,b,1,4,1.0,183.02110732308367,7.573394976754929,0.0413798992232396,0.9638866334051728,0.0361133665948273,223.98184367051152,7.62374402001032,0.0340373304151618,0.9702946934558588,0.0297053065441412,35.01044408921214,15.689286430737395,0.251008540391922,33.95770325878637,9.97558035903945,0.2085113227367401,1,1,keep
32,1,Which of these oceans does the prime meridian intersect?,a,a,1,4,0.75,190.9195813858484,8.63804468369386,0.0452444145382677,0.959782742632651,0.040217257367349,236.77717875288684,8.705854931547,0.0367681335566249,0.9673172146163334,0.0326827853836666,27.06566455517333,18.55193670586353,0.2698691189289093,28.043909189865,9.9613156289078,0.2003851532936096,1,Which of these oceans does the prime meridian intersect?,b,b,1,4,0.75,193.43291745000857,8.642560903592786,0.0446798870509017,0.9602845448436428,0.0397154551563571,239.7066632646169,8.709333616419173,0.0363332979476034,0.9677037351576858,0.0322962648423141,29.971140570190894,19.107161809266923,0.2877433896064758,30.57367402680357,9.97558035903945,0.2104746997356414,0,0,none
33,0,What can Rebecca and Damon trade to each get what they want?,a,a,1,4,0.75,99.69107556614172,5.050510460996211,0.0506616107040129,0.958957682467635,0.0410423175323649,142.73378250935784,5.1138024323254285,0.0358275549237277,0.970975145378246,0.0290248546217541,29.670786576693324,7.404093294784166,0.1496122628450393,30.25819063016654,9.958071958062376,0.2056821584701538,0,What can Rebecca and Damon trade to each get what they want?,b,b,1,4,1.0,108.90623675543873,5.068111089919645,0.0465364633000831,0.9622995740353756,0.0377004259646243,146.74749028562275,5.117865312114123,0.0348753174732524,0.971746578249517,0.028253421750483,30.15550641093436,7.471624546116714,0.1541000306606292,30.301470171265112,9.976215402358497,0.2061507105827331,0,0,none
34,0,What is the capital of North Carolina?,a,a,1,4,1.0,200.6387755875185,8.974433602271898,0.0447293080611791,0.9600556876849006,0.0399443123150994,246.13926017043417,9.041193528060766,0.0367320252843872,0.967197447187896,0.0328025528121039,29.577640299039786,9.1815823951783,0.1307609379291534,29.32021070457722,9.9613156289078,0.1753306984901428,0,What is the capital of North Carolina?,a,a,1,4,1.0,204.41514108666897,8.981061007950322,0.0439354000892844,0.9607646659667786,0.0392353340332214,244.0180734120919,9.038616218983362,0.0370407654342847,0.966921735054034,0.0330782649459658,33.07107044358128,9.465672587050028,0.1526551693677902,32.837508911440096,9.97558035903945,0.186294749379158,0,0,none
35,1,Which animal's body is better adapted for protection against a predator with sharp teeth?,a,a,1,4,1.0,233.3494877234912,8.91423013677442,0.0382011986558864,0.9659382501148752,0.0340617498851247,245.2384536644632,8.928974433041928,0.0364093570955989,0.9675359292769892,0.0324640707230108,31.635386604827907,10.09397551952312,0.1623158007860183,31.777525920111483,9.9613156289078,0.2167073339223861,1,Which animal's body is better adapted for protection against a predator with sharp teeth?,a,a,1,4,1.0,231.2800759538897,8.911514153130298,0.0385312661126373,0.9656439484816112,0.0343560515183887,238.65826799043407,8.92098938263339,0.037379762527192,0.9666706761367452,0.0333293238632548,34.13989208987057,10.218864156368392,0.1737509816884994,34.68625728986699,9.97558035903945,0.2360987514257431,1,1,keep
36,0,What is the capital of Wyoming?,d,d,1,4,1.0,200.7053172084392,8.865116942183136,0.0441698160541328,0.9606163869238692,0.0393836130761308,234.8755662189278,8.916203404240294,0.0379613918457975,0.966152071666905,0.033847928333095,30.882910138974832,8.946652243582916,0.1275760233402252,29.91238217814813,9.9613156289078,0.1683027297258377,0,What is the capital of Wyoming?,d,d,1,4,1.0,204.37981977213104,8.871398511948453,0.0434064308395977,0.9612970523783152,0.0387029476216846,234.1105836112629,8.915217364218142,0.0380812230984897,0.966045225224876,0.0339547747751239,34.07583674980227,9.17193590141935,0.1405689269304275,33.69517751897654,9.97558035903945,0.1768514215946197,0,0,none
