dataset_idx,visual_cued_base,question_base,ans_orig_base,ans_blank_base,same_orig_blank_base,swap_k_base,swap_same_rate_base,mdi_orig_base,aei_t_orig_base,aei_o_orig_base,at_orig_base,ao_orig_base,mdi_blank_base,aei_t_blank_base,aei_o_blank_base,at_blank_base,ao_blank_base,effrank_text_orig_base,effrank_image_orig_base,cka_ti_orig_base,effrank_text_blank_base,effrank_image_blank_base,cka_ti_blank_base,visual_cued_reg,question_reg,ans_orig_reg,ans_blank_reg,same_orig_blank_reg,swap_k_reg,swap_same_rate_reg,mdi_orig_reg,aei_t_orig_reg,aei_o_orig_reg,at_orig_reg,ao_orig_reg,mdi_blank_reg,aei_t_blank_reg,aei_o_blank_reg,at_blank_reg,ao_blank_reg,effrank_text_orig_reg,effrank_image_orig_reg,cka_ti_orig_reg,effrank_text_blank_reg,effrank_image_blank_reg,cka_ti_blank_reg,dominant_base,dominant_reg,dominance_transition
10,0,Identify the question that Tyrone and Quincy's experiment can best answer.,b,b,1,4,1.0,127.93177267532413,5.66519513567628,0.0442829409552065,0.963246435172624,0.036753564827376,155.2998366419909,5.702127701924339,0.0367168943974443,0.9695260357738792,0.0304739642261209,31.76323255830147,13.601471613654368,0.1946911662817001,31.51625200044608,9.918735937461411,0.2607107162475586,0,Identify the question that Tyrone and Quincy's experiment can best answer.,b,b,1,4,1.0,133.42073889407845,5.673774176445305,0.0425254291309963,0.9647051193379628,0.0352948806620373,160.1904213426351,5.707437700128737,0.0356290822652932,0.9704288884945116,0.0295711115054883,31.782253915810465,13.833633703899013,0.1995511949062347,31.60794394583656,10.115021410970328,0.267288863658905,0,0,none
11,1,Which animal's mouth is also adapted for bottom feeding?,b,b,1,4,1.0,221.1189352655535,9.35792766509045,0.0423207883750526,0.9620299468784574,0.0379700531215425,256.50641009742003,9.407205678927358,0.0366743492895734,0.9670959109177658,0.0329040890822341,34.197373334806294,10.101024478968386,0.1938089877367019,33.92582750442717,9.918735937461411,0.2146087884902954,1,Which animal's mouth is also adapted for bottom feeding?,b,b,1,4,1.0,234.7799908683421,9.37864837525155,0.0399465403357598,0.9641601133436174,0.0358398866563826,265.357389624705,9.417541561526384,0.0354900294084352,0.968158478287759,0.0318415217122409,34.912868690755744,10.17022370823925,0.2015504837036132,34.84833512485409,10.115021410970328,0.2225067317485809,1,1,keep
12,1,Which property do these two objects have in common?,b,a,0,4,0.5,229.3428415621123,10.323268893275094,0.0450123876680025,0.9591698656743788,0.0408301343256212,257.2296880163125,10.369167872672266,0.0403109297089171,0.9634344952561632,0.0365655047438366,31.766905648878137,8.130931303252897,0.1849350482225418,31.571498651359008,9.914945869842311,0.209739089012146,1,Which property do these two objects have in common?,b,color,0,4,0.0,230.5629374886333,10.325499876861157,0.044783866779847,0.9593771539130836,0.0406228460869163,180.5780788333012,10.210684868896871,0.0565444318317438,0.9487093027793944,0.0512906972206054,32.70260999911812,8.290354697035196,0.1855948567390442,32.25765436237099,10.11163366772141,0.218398630619049,0,0,none
13,0,"Based on the arrows, which of the following organisms is a consumer?",b,a,0,4,0.75,190.3658094195781,8.740201484728155,0.0459126642088559,0.9591256652483756,0.0408743347516244,233.40743144802693,8.806580677301802,0.0377305067909235,0.9664099352216816,0.0335900647783183,33.222614715559644,11.331460578294775,0.1954303532838821,31.9115455130597,9.918735937461411,0.2053752541542053,0,"Based on the arrows, which of the following organisms is a consumer?",a,a,1,4,1.0,192.93508240494484,8.744961492309923,0.0453259271631865,0.9596480153848602,0.0403519846151397,239.20517932462752,8.81375631705135,0.0368460095301286,0.9671973701864698,0.0328026298135302,33.79244333127108,11.565209201775092,0.1929925233125686,32.79183458198549,10.115021410970328,0.2129444479942321,0,0,none
14,0,What is the expected ratio of offspring with black eyes to offspring with red eyes? Choose the most likely ratio.,d,d,1,4,1.0,134.97624374498318,6.536427612864888,0.0484265040388474,0.9586760498868502,0.0413239501131498,176.2321361439359,6.600278208170777,0.0374521829706476,0.9680408038650472,0.0319591961349526,26.6096983565226,11.42188371470746,0.200147345662117,26.8348640274091,9.918735937461411,0.2453112453222274,0,What is the expected ratio of offspring with black eyes to offspring with red eyes? Choose the most likely ratio.,c,c,1,4,1.0,123.90988202111926,6.512392767504678,0.0525574930851334,0.9551509392340194,0.0448490607659805,170.531665164799,6.593234520714462,0.0386628167522018,0.9670077297047878,0.0329922702952122,26.100763311570752,11.724661910469656,0.2116429209709167,26.67497176019472,10.115021410970328,0.2536098062992096,0,0,none
15,0,Identify the question that Reba and Donald's experiment can best answer.,b,b,1,4,1.0,130.72468818218155,5.383179356549147,0.041179515754874,0.966211679380616,0.0337883206193838,140.01845805962498,5.3952794067218335,0.0385326297795989,0.9683834832577648,0.031616516742235,31.74396525990245,15.122167715541815,0.2616364657878876,31.54454009600877,9.918735937461411,0.2399769276380539,0,Identify the question that Reba and Donald's experiment can best answer.,a,a,1,4,1.0,126.741990747484,5.377469813159958,0.0424284783712591,0.9651868895415308,0.034813110458469,144.4166414873506,5.400479395799584,0.0373951321688408,0.9693168146306946,0.0306831853693053,32.001053178520635,15.42157286418744,0.2630547881126404,31.69192257509271,10.115021410970328,0.2391285300254821,0,0,none
16,0,Which term matches the picture?,b,b,1,4,1.0,250.51698252692444,10.35901823376244,0.0413505628611389,0.9624914579401322,0.0375085420598677,259.13768322318697,10.371960282291743,0.0400249016402554,0.963693947488524,0.0363060525114758,29.92576417915412,12.946856332845751,0.2549382150173187,30.02888317088489,9.914945869842311,0.208691194653511,0,Which term matches the picture?,a,b,0,4,0.25,238.0424969359449,10.338696343020022,0.0434321454198242,0.9606032822648524,0.0393967177351476,259.7844119226274,10.372897818774993,0.0399288692574225,0.963781057177519,0.0362189428224809,30.35837259926645,13.133985454685275,0.2638080418109894,30.77223597313168,10.11163366772141,0.2268745303153991,0,0,none
17,1,Does this passage describe the weather or the climate?,b,b,1,4,1.0,229.2978102185369,10.636507243171184,0.046387304061185,0.957789751754751,0.0422102482452489,276.5272280438802,10.71374576160207,0.0387439090081284,0.9647448790068216,0.0352551209931784,30.463425327182183,11.218453995692744,0.2423422038555145,29.97400612354681,9.914945869842311,0.2100841701030731,1,Does this passage describe the weather or the climate?,b,a,0,4,0.25,251.6153966298866,10.676479252416296,0.0424317406463041,0.9613891269948324,0.0386108730051677,275.45309674174536,10.712273064074196,0.038889644700991,0.9646122664332214,0.0353877335667785,31.99348546501698,11.435712264741394,0.2534308135509491,30.58501103935542,10.11163366772141,0.2282241284847259,1,0,fixed
18,1,Does this passage describe the weather or the climate?,b,b,1,4,0.5,318.9042415259007,10.764173903479264,0.0337536241348643,0.9692858017350996,0.0307141982649002,276.5272280438802,10.71374576160207,0.0387439090081284,0.9647448790068216,0.0352551209931784,31.036856537824598,14.745433858697808,0.2253364622592926,29.97400612354681,9.914945869842311,0.2100841701030731,1,Does this passage describe the weather or the climate?,b,a,0,4,0.0,322.63709793691726,10.768000399167654,0.0333749604990342,0.9696303676975612,0.0303696323024387,275.45309674174536,10.712273064074196,0.038889644700991,0.9646122664332214,0.0353877335667785,32.227412844851585,14.88976844338272,0.2486210316419601,30.58501103935542,10.11163366772141,0.2282241284847259,0,0,none
19,0,"Is the following statement about our solar system true or false?
The volume of Mars is more than three times as large as Mercury's.",b,b,1,4,1.0,207.8455174252856,8.185902572640837,0.0393845519212769,0.9652595682899608,0.0347404317100391,236.2235098866416,8.22020908949441,0.0347984376891153,0.9693049002926027,0.0306950997073972,29.844110305773167,20.21903927046675,0.2660733759403229,30.38509981577426,9.918735937461411,0.1804172545671463,0,"Is the following statement about our solar system true or false?
The volume of Mars is more than three times as large as Mercury's.",b,b,1,4,1.0,210.2761474307099,8.189191127276397,0.0389449361106204,0.9656473457891004,0.0343526542108994,250.18246938345624,8.234311472692477,0.0329132232685404,0.9709678153098328,0.0290321846901673,29.852109076270477,20.671277460237786,0.2702720761299133,30.77311638645921,10.115021410970328,0.1905159205198288,0,0,none
20,0,Select the bird below.,b,b,1,4,1.0,224.31140824968077,10.790901598335534,0.048106789050712,0.9561558378271992,0.0438441621728008,276.3802118598638,10.880777311816274,0.0393688724623066,0.9641195086419484,0.0358804913580516,29.442778660293467,14.028381468245014,0.2270741909742355,28.582731834012105,9.914945869842311,0.256661981344223,0,Select the bird below.,b,b,1,4,0.75,224.284094377404,10.790843981157002,0.048112390720847,0.9561507325075824,0.0438492674924176,282.95015657980053,10.88984991785767,0.0384868135416154,0.9649234104430848,0.0350765895569153,30.578798856612803,14.423640209584743,0.2373037934303283,30.192908488715464,10.11163366772141,0.2858708798885345,0,0,none
21,0,"Which bird's beak is also adapted to crack large, hard nuts?",b,b,1,4,1.0,195.2779927989797,8.545135833629734,0.043758826640676,0.9611631985438684,0.0388368014561315,237.55984886906464,8.604613762728949,0.0362208252096991,0.9678533199987878,0.0321466800012122,35.06552006087652,10.30659945958884,0.1914962232112884,35.08769014607629,9.918735937461411,0.2379391342401504,0,"Which bird's beak is also adapted to crack large, hard nuts?",a,a,1,4,1.0,193.97796233457825,8.542912265003638,0.0440406330811362,0.960913089900255,0.039086910099745,245.2042859080429,8.613245941510735,0.0351268164404797,0.9688242738525172,0.0311757261474827,35.598764226973806,10.434370065102442,0.200292631983757,35.799495040727294,10.115021410970328,0.2470651566982269,0,0,none
22,0,"Complete the sentence.
 is what happens when pollen lands on a female cone.",b,b,1,4,1.0,172.0931299460947,8.217069264969837,0.04774780531648,0.95781788978176,0.04218211021824,211.73859684750843,8.282485036535272,0.0391165576793739,0.9654430410685284,0.0345569589314714,31.12969193719669,15.0953672736365,0.2352023720741272,31.23758504898937,9.918735937461411,0.2735771834850311,0,"Complete the sentence.
 is what happens when pollen lands on a female cone.",a,a,1,4,0.75,180.09562527551608,8.232499846704435,0.0457118257820537,0.9596165465483696,0.0403834534516303,220.92462106704872,8.294403056807473,0.0375440411156807,0.9668322581554722,0.0331677418445278,31.336564008473733,15.322052154519248,0.2255491763353347,31.245115500996448,10.115021410970328,0.2706342041492462,0,0,none
23,1,Which property do these three objects have in common?,a,c,0,4,0.5,218.16637362532595,9.870020967952604,0.0452407985884348,0.9591556426537016,0.0408443573462985,251.7334271280782,9.924070788079272,0.0394229360053563,0.9644081330108382,0.0355918669891618,31.851739478590403,6.905577485249115,0.1865735054016113,31.62010172414838,9.914945869842311,0.1987975835800171,1,Which property do these three objects have in common?,a,c,0,4,0.25,200.9302844324184,9.835560235547616,0.0489501135348053,0.9558067940500816,0.0441932059499183,254.7691521163364,9.928281353596612,0.0389697154114757,0.9648173102241222,0.0351826897758778,33.05504461554364,7.15040534281611,0.1911423206329345,32.289694855867566,10.11163366772141,0.2202701717615127,0,0,none
24,0,Which term matches the picture?,b,b,1,4,1.0,239.90867300881888,10.992856389081174,0.0458210045148183,0.9581729023763306,0.0418270976236693,265.9380626377131,11.038045457879946,0.0415060760704911,0.962111727707444,0.037888272292556,29.46154128903731,8.378952319441916,0.2048781067132949,28.730088843966275,9.914945869842311,0.2175788581371307,0,Which term matches the picture?,b,b,1,4,1.0,243.0474902994806,10.998797639216164,0.0452536976442898,0.9586907609459414,0.0413092390540585,265.05673550070367,11.036655055287303,0.0416388402069413,0.9619905357223484,0.0380094642776516,30.6827415689395,8.43656532287052,0.2042465955018997,29.21844550544719,10.11163366772141,0.2322030216455459,0,0,none
25,0,Is Chelonoidis nigra made up of many cells?,b,b,1,4,1.0,244.9026601025905,9.914228735630472,0.0404823235953311,0.963451695312052,0.0365483046879479,260.5868573241313,9.93608582647861,0.038129650622094,0.9655757386233133,0.0344242613766868,33.68554666153962,13.52731287271217,0.2433607280254364,31.2557848860106,9.914945869842311,0.20483960211277,0,Is Chelonoidis nigra made up of many cells?,b,b,1,4,1.0,256.55405069915395,9.930712124897536,0.0387080698895013,0.9650535293787572,0.0349464706212426,277.3785751626653,9.956835352049149,0.0358961947447097,0.9675921501991336,0.0324078498008664,34.16833550088518,13.770505603826594,0.2485072761774063,32.50794149397516,10.11163366772141,0.2133748531341552,0,0,none
26,1,Which of these continents does the equator intersect?,c,c,1,4,1.0,208.15300938535245,9.716090194367988,0.0466776349910014,0.957924385360224,0.0420756146397759,256.91622030107004,9.794307885419778,0.0381225750322117,0.9656359887033584,0.0343640112966415,32.2065662618197,18.64725139923731,0.2419131845235824,32.139225947005826,9.914945869842311,0.1763529479503631,1,Which of these continents does the equator intersect?,c,c,1,4,1.0,219.14608818291063,9.73664082894313,0.0444299093343451,0.9599505042619988,0.0400494957380012,267.4194534765588,9.807545025779971,0.0366747628053157,0.9669410588797154,0.0330589411202846,32.52702881958563,19.092098148479568,0.2492086887359619,33.00219006988,10.11163366772141,0.1848469823598861,1,1,keep
27,1,What is the name of the colony shown?,a,d,0,4,0.0,187.73568331858115,9.061725395936968,0.04826852964633,0.9568281473970712,0.0431718526029287,220.2550057501901,9.11985593686892,0.0414058963418634,0.9629661548246686,0.0370338451753313,29.1953268051878,22.21454705165706,0.2565342783927917,28.80348199902035,9.918735937461411,0.1860697716474533,1,What is the name of the colony shown?,c,c,1,4,0.25,179.5555943164335,9.043937796517444,0.0503684545778015,0.954949953669544,0.045050046330456,230.37429477501428,9.134715629290936,0.0396516270975977,0.9645351906704716,0.0354648093295284,29.879437765462093,22.77914517973777,0.2578762173652649,29.62720699060164,10.115021410970328,0.2033551931381225,0,0,none
28,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,c,c,1,4,1.0,184.16101228923588,7.729564133772173,0.0419717726227114,0.9632587522330064,0.0367412477669935,218.2702319834653,7.774200301571507,0.0356173181790562,0.9688213141776042,0.0311786858223957,28.46198659145508,11.621723833768792,0.1735666394233703,30.301744700980308,9.918735937461411,0.241689920425415,0,Compare the average kinetic energies of the particles in each sample. Which sample has the higher temperature?,a,a,1,4,1.0,147.38317175200294,7.659340450913486,0.0519688941407884,0.95450747260624,0.0454925273937601,203.29427887639017,7.756385274213822,0.0381534852681711,0.9666012043853092,0.0333987956146908,28.21198009058345,11.621380255322066,0.1690495759248733,30.151962130172095,10.115021410970328,0.2499612718820572,0,0,none
29,1,Does this passage describe the weather or the climate?,b,b,1,4,1.0,243.0154294874436,10.661910994642565,0.043873391155163,0.9600772933564392,0.0399227066435607,283.14689574569974,10.72258359956592,0.0378693312929558,0.9655407032784478,0.0344592967215521,31.80286376298822,11.432089338497084,0.2147145867347717,30.011333345370925,9.914945869842311,0.2063752263784408,1,Does this passage describe the weather or the climate?,b,b,1,4,1.0,261.8989325246876,10.69269008575302,0.0408275435973573,0.9628488702810776,0.0371511297189222,291.8498769160412,10.733613227972295,0.0367778576485749,0.9665338925662256,0.0334661074337744,32.5012225073461,11.787164831246267,0.2291572391986847,30.76924275622349,10.11163366772141,0.2276976555585861,1,1,keep
30,0,Identify the question that Rob's experiment can best answer.,b,b,1,4,1.0,165.28809554651676,6.586340987450336,0.0398476427819736,0.9659966781593824,0.0340033218406175,172.84756600729884,6.596150332178401,0.0381616616568373,0.967435382052832,0.0325646179471678,30.728364626233315,15.168372933083583,0.2968564033508301,31.477120547155884,9.918735937461411,0.2431015074253082,0,Identify the question that Rob's experiment can best answer.,a,a,1,4,0.25,165.9063034463294,6.587175614107312,0.0397041913253058,0.9661190900690724,0.0338809099309276,177.13518690780006,6.601353771976132,0.0372673204416024,0.968198553223166,0.0318014467768341,30.72100998863209,15.630731867847135,0.2911769151687622,31.501092274506604,10.115021410970328,0.2400141656398773,0,0,none
31,1,"Based on the bubble map, what does the quotation ""Vanity, not love, has been my folly"" show?",b,b,1,4,1.0,180.4834589003224,7.569551430004394,0.0419404164576927,0.9633974547278318,0.0366025452721682,216.8479358796151,7.616300980308189,0.0351227737050558,0.9693473974937694,0.0306526025062305,34.988573068656585,15.67063184898102,0.2491818070411682,33.85561079051219,9.918735937461411,0.2118301689624786,1,"Based on the bubble map, what does the quotation ""Vanity, not love, has been my folly"" show?",b,b,1,4,0.75,177.3796881310611,7.564706482008628,0.0426469713737419,0.9627808249829162,0.0372191750170838,223.927916573898,7.623689482157347,0.0340452838520536,0.9702877522745712,0.0297122477254286,34.67634315901573,15.79134678465772,0.2461818754673004,34.01596448059634,10.115021410970328,0.2166366577148437,1,0,fixed
32,1,Which of these oceans does the prime meridian intersect?,c,c,1,4,1.0,184.9936305732484,8.626930693069307,0.0466336633663366,0.9585478547854784,0.0414521452145214,226.31611320044465,8.69272279649668,0.038409650437915,0.9658580884996312,0.0341419115003688,30.621836090685974,18.677267243163097,0.304339200258255,31.07340326965749,9.918735937461411,0.2120251804590225,1,Which of these oceans does the prime meridian intersect?,b,a,0,4,0.0,187.91468373940364,8.632493090228138,0.0459383637214828,0.9591658989142376,0.0408341010857625,232.6805301777894,8.70084825745226,0.0373939678184677,0.9667609174946954,0.0332390825053046,29.995953479742564,19.133994319265373,0.2966597974300384,31.034296325346137,10.115021410970328,0.2207517623901367,1,0,fixed
33,0,What can Rebecca and Damon trade to each get what they want?,a,b,0,4,0.0,99.86388762491208,5.050869187588728,0.0505775341588918,0.959025795111784,0.0409742048882161,136.92416569506426,5.1075124869282815,0.0373017608761839,0.969780851948408,0.030219148051592,30.36971666430908,7.398899917380429,0.1562977433204651,30.74244150484221,9.91789173588767,0.2092399597167968,0,What can Rebecca and Damon trade to each get what they want?,b,b,1,4,1.0,103.40605616247524,5.057968395454849,0.0489136573152697,0.9603737459724396,0.0396262540275602,144.71261129478214,5.115832863344529,0.0353516726536258,0.9713606702552904,0.0286393297447095,30.107481995892154,7.378359830432278,0.1500140726566314,30.620667982621978,10.111640900127991,0.2101973891258239,0,0,none
34,0,What is the capital of North Carolina?,a,a,1,4,1.0,197.5036235340969,8.968746772194933,0.0454105429141484,0.9594473291185278,0.0405526708814721,240.0444643451173,9.033669692129251,0.0376333181303499,0.9663925717161526,0.0336074282838474,32.31225923338813,9.091052148619609,0.1463789939880371,32.049331809203856,9.918735937461411,0.1794546842575073,0,What is the capital of North Carolina?,a,a,1,4,1.0,199.16178630474667,8.97177590997615,0.0450476774507737,0.9597713764160531,0.0402286235839467,244.81966116775948,9.039595250085606,0.0369234856668286,0.9670264686138088,0.0329735313861911,33.41904502995977,9.322005309927532,0.1485173106193542,33.23094061257193,10.115021410970328,0.1978198438882827,0,0,none
35,1,Which animal's body is better adapted for protection against a predator with sharp teeth?,a,a,1,4,0.75,229.6348508261499,8.909321169477982,0.0387977745426062,0.9654063186740848,0.0345936813259151,237.39072671035996,8.919402076818292,0.0375726642755546,0.9664986770546138,0.0335013229453861,34.226378724943736,10.118871071368352,0.1740511208772659,34.3809054157316,9.918735937461411,0.2367317527532577,1,Which animal's body is better adapted for protection against a predator with sharp teeth?,a,a,1,4,1.0,231.2238791965282,8.911439743406234,0.0385403089610479,0.9656358855084154,0.0343641144915845,241.750922532988,8.924794674805574,0.0369173138257114,0.9670830142978176,0.0329169857021823,34.95863836748502,10.236750544144384,0.1805658638477325,35.40736338088407,10.115021410970328,0.2474760264158249,0,1,new
36,0,What is the capital of Wyoming?,d,d,1,4,1.0,193.52522998736265,8.852182192528632,0.0457417474357565,0.9592147886640932,0.0407852113359067,226.31943828886915,8.90480846304827,0.0393461937267729,0.9649173257173048,0.0350826742826953,33.71504232355761,8.884162023220714,0.1408824324607849,33.04371377094716,9.918735937461411,0.177207201719284,0,What is the capital of Wyoming?,d,d,1,4,1.0,207.14748440244497,8.875988320432173,0.0428486416141455,0.96179440004683,0.03820559995317,238.53668863570263,8.92083783931379,0.0373981792500601,0.9666542550340022,0.0333457449659978,34.28779033211122,9.228092544527833,0.1423193514347076,33.59806350312764,10.115021410970328,0.181833416223526,0,0,none
